"","label","MainText"
"332","ham","I cant pick the phone right now. I am busy"
"333","phishing","You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions."
"334","ham","You have registered Shijo as Payee. Log in at icicibank.com and enter URN  to confirm. Beware of frauds."
"335","phishing","U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08"
"336","ham","I meant middle left or right?"
"337","ham","I dont know oh. Hopefully this month."
"338","ham","Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up."
"339","ham","If he started searching he will get job in few days.he have great potential and talent."
"340","ham","Can u look 4 me in da lib i got stuff havent finish yet."
"341","ham","And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."
"342","ham","Yeah that's what I thought, lemme know if anything's goin on later"
"343","ham","Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing"
"344","ham","Not tonight mate. Catching up on some sleep. This is my new number by the way."
"345","ham","ALRITE"
"346","ham","Still chance there. If you search hard you will get it..let have a try :)"
"347","ham","Once free call me sir. I am waiting for you."
"348","ham","Thanks for looking out for me. I really appreciate."
"349","ham","K I'm ready,  &lt;#&gt; ?"
"350","ham","Yup. Thk of u oso boring wat."
"351","ham","its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
"352","ham","Oh yes I can speak txt 2 u no! Hmm. Did u get  email?"
"353","ham","CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX."
"354","phishing","URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.5,00,000 prize GUARANTEED. Call 7044518857. Claim Code FLIP82. Valid 12hrs only. "
"355","ham","Shant disturb u anymore... Jia you..."
"356","ham","Dad wanted to talk about the apartment so I got a late start, omw now"
"357","ham","I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh"""
"358","ham","Will be office around 4 pm. Now i am going hospital."
"359","ham","Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
"360","ham","Haha just kidding, papa needs drugs"
"361","ham","Lol or I could just starve and lose a pound by the end of the day."
"362","ham","The table's occupied, I'm waiting by the tree"
"363","ham","Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx"
"364","ham","Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night"
"365","ham","I have no idea where you are"
"366","ham","I'm in office now . I will call you  &lt;#&gt;  min:)"
"367","ham","Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color"
"368","ham","No. Thank you. You've been wonderful"
"369","phishing","You have been randomly selected for a BestBuy gift. Get your $1000 gift card at www.bestbuy.com.your-a-winner.net/?id-ichrfcycylck"
"370","ham","Just sleeping..and surfing�.free time�"
"371","ham","No one interested. May be some business plan."
"372","phishing","BMO have noticed unusual activites on your online account. You are required to verify your account details.www.97bmo.tk"
"373","ham","Yo guess what I just dropped"
"374","ham","If i let you do this, i want you in the house by 8am."
"375","ham","I can't describe how lucky you are that I'm actually awake by noon"
"376","ham","I keep ten rs in my shelf:) buy two egg."
"377","ham","E admin building there? I might b slightly earlier... I'll call u when i'm reaching..."
"378","ham","And miss vday the parachute and double coins??? U must not know me very well..."
"379","phishing","Your tax refund of �349.14 is ready to be claimed. To access your refund, follow the steps required. http:/bit.do/Claim-Tax"
"380","phishing","You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm"
"381","ham","Hi, Mobile no.  8623458765 has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
"382","phishing","	goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468"
"383","phishing","Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7908807538 Now! "
"384","phishing","Rediscover the deeper meaning of life and the means to attain true peace. Understand the essence of being a true Sikh. Sms JOIN GURUBANI to 09219592195"
"385","phishing","FreeMsg>FAV XMAS TONES!Reply REAL"
"386","ham","How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though."
"387","ham","Yep, by the pretty sculpture"
"388","ham","Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas"
"389","phishing","Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
"390","ham","Apo all other are mokka players only"
"391","ham","At home also."
"392","phishing","Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956668 "
"393","ham","Since when, which side, any fever, any vomitin."
"394","ham","Yunny... I'm goin to be late"
"395","ham","HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX"
"396","ham","No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar."
"397","ham","Great escape. I fancy the bridge but needs her lager. See you tomo"
"398","ham","Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem"
"399","ham","hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx"
"400","phishing","URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702894"
"401","ham","Geeeee ... Your internet is really bad today, eh ?"
"402","phishing","Your Number has won 365,000 pounds and two mobile phones in the ongoing COCACOLA/UK PROMO. Contact MR. Billy: cocacolaclaimsoffice@yahoo.com +447014233755"
"403","ham","Mode men or have you left."
"404","ham","Right on brah, see you later"
"405","ham","Just come home. I don't want u to be miserable"
"406","ham","Ok lor... But buy wat?"
"407","ham","Eat at old airport road... But now 630 oredi... Got a lot of pple..."
"408","ham","Why are u up so early?"
"409","ham","Gudnite....tc...practice going on"
"410","phishing","Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts  call 08000930705"
"411","ham","Nice talking to you! please dont forget my pix :) i want to see all of you..."
"412","ham","Alright we're hooked up, where you guys at"
"413","phishing","Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question call  08452810075"
"414","ham","Okie..nice to hear that.."
"415","phishing","	Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821"
"416","ham","Arun can u transfr me d amt"
"417","ham","Wen did you get so spiritual and deep. That's great"
"418","ham","Sorry,in meeting I'll call later"
"419","ham","Thx. All will be well in a few months"
"420","ham","Wat r u doing? Call me"
"421","ham","Sir, I am waiting for your mail."
"422","ham","Huh y lei..."
"423","ham","get ready to moan and scream :)"
"424","ham","St andre, virgil's cream"
"425","ham","Pls speak with me. I wont ask anything other then you friendship."
"426","ham","I‘ve got some salt, you can rub it in my open wounds if you like!"
"427","phishing","	449050000301 You have won a £2,000 price! To claim, call 09050000301."
"428","ham","One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8"
"429","ham","Probably earlier than that if the station's where I think it is"
"430","ham","Hey u still at the gym?"
"431","ham","I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
"432","ham","7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
"433","phishing","Please CALL 08712402779 immediately as there is an urgent message waiting for you"
"434","ham","Carlos took a while (again), we leave in a minute"
"435","phishing","URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
"436","ham","U know we watchin at lido?"
"437","ham","alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."
"438","ham","I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended."
"439","ham","Yeah there's barely enough room for the two of us, x has too many shoes. Sorry man, see you later"
"440","ham","Just taste fish curry :-P"
"441","ham","Then why you not responding"
"442","phishing","	Do you want 750 anytime any networt NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow"
"443","ham","I'm in office now da:)where are you?"
"444","phishing","For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com"
"445","phishing","price revising soon for urbtech xaviers fully loaded tallest tower in noida few units left for more details call 9891205199"
